Index,Time(s),Pan,L_Energy,R_Energy,L_SpectralCentroid(Hz),L_SpectralRolloff(Hz),L_SpectralFlatness,L_Pitch(Hz),L_PrimaryEnergy,L_SecondaryEnergy,L_GeoMean,L_TotalEnergy,L_SustainMs,R_SpectralCentroid(Hz),R_SpectralRolloff(Hz),R_SpectralFlatness,R_Pitch(Hz),R_PrimaryEnergy,R_SecondaryEnergy,R_GeoMean,R_TotalEnergy,R_SustainMs
1,29.713696145124718,0.023505947717073865,0.83673095703125,0.87701416015625,2482.7044929038384,5163.662109375,0.010358544066548347,80.1549853329683,886.16455078125,427.6175842285156,615.5806563189147,1313.7821350097656,163.46938775510202,2692.7345882990435,5585.712890625,0.0120379738509655,80.34031787390249,924.5580444335938,514.8495483398438,689.9335414303358,1439.4075927734375,158.61678004535148
2,29.713696145124718,-1.0,0.22369384765625,0.0,2482.7044929038384,5163.662109375,0.010358544066548347,80.1549853329683,886.16455078125,427.6175842285156,615.5806563189147,1313.7821350097656,163.46938775510202,2692.7345882990435,5585.712890625,0.0120379738509655,80.34031787390249,924.5580444335938,514.8495483398438,689.9335414303358,1439.4075927734375,158.61678004535148
3,30.008367346938776,0.09725407549742764,0.22222900390625,0.270111083984375,1962.5629622979534,4242.041015625,0.002194609260186553,79.8913043478261,86.63385772705078,59.80570983886719,71.98054846585778,146.43956756591797,166.281179138322,1280.392132411099,2381.572265625,0.0009199497289955616,79.8913043478261,106.96621704101562,71.36473846435547,87.37056771964781,178.3309555053711,180.47619047619048
4,30.150226757369616,-0.04662684632124832,0.34490966796875,0.314178466796875,2826.568621778024,5964.697265625,0.007785756140947342,79.8913043478261,307.7826232910156,250.34457397460938,277.5818972926314,558.127197265625,148.0045351473923,3039.45320507228,6459.9609375,0.00812822487205267,79.8913043478261,330.9447021484375,302.0762023925781,316.1811487532786,633.0209045410156,168.18594104308391
5,30.276666666666667,-0.06654329555092914,0.2110595703125,0.184722900390625,1521.0936576803986,2962.96875,0.001022523851133883,79.8913043478261,61.64916229248047,44.42024612426758,52.33040189399369,106.06940841674805,178.07256235827666,2159.446388019658,5185.1953125,0.0022781300358474255,79.8913043478261,89.56500244140625,68.09486389160156,78.09556101788705,157.6598663330078,154.14965986394557
6,30.458412698412697,-0.07211955433984922,0.245208740234375,0.21221923828125,1875.4662494765114,3936.26953125,0.0021023699082434177,79.8913043478261,94.11771392822266,66.07341003417969,78.85859689253341,160.19112396240234,155.05668934240364,1451.014875110277,2480.625,0.0008632239187136292,79.8913043478261,53.342994689941406,40.40858840942383,46.42752542352353,93.75158309936523,180.5668934240363
7,30.55925170068027,0.24317976513098463,0.127838134765625,0.209991455078125,1448.2422398410558,2588.291015625,0.0007710958016104996,79.8913043478261,9.099590301513672,7.794841766357422,8.421987089694433,16.894432067871094,165.6689342403628,1962.354814737897,4198.974609375,0.002060736995190382,79.8913043478261,50.6132926940918,32.521331787109375,40.57106955137661,83.13462448120117,157.9138321995465
8,30.653809523809525,1.0,0.0,0.12750244140625,1184.4385393739026,1744.189453125,0.00036236477899365127,79.8913043478261,9.419588088989258,7.830564498901367,8.588404513290781,17.250152587890625,154.48979591836735,1563.6396451461333,2962.96875,0.001629939884878695,79.8913043478261,60.14031219482422,42.296791076660156,50.43552537834415,102.43710327148438,152.4716553287982
9,30.75795918367347,-0.2142507345739471,0.151336669921875,0.097930908203125,1039.4000633891853,1464.2578125,0.0003423113957978785,79.8913043478261,34.10828399658203,23.689565658569336,28.42552432653019,57.79784965515137,163.4467120181406,1894.319516587453,3996.5625,0.0020748022943735123,79.8913043478261,51.472389221191406,36.29271697998047,43.22120838532973,87.76510620117188,164.42176870748298
10,30.88827664399093,-0.0060431654676258995,0.106689453125,0.10540771484375,867.2514197281595,917.314453125,0.00016077328473329544,79.8913043478261,3.2034807205200195,3.654546022415161,3.421588479794157,6.858026742935181,161.4512471655329,1472.364581021493,2734.716796875,0.001415979117155075,79.8913043478261,44.06645584106445,30.263925552368164,36.51881623123474,74.33038139343262,170.63492063492063
11,31.01671201814059,-1.0,0.0655517578125,0.0,1564.1782939426714,3036.181640625,0.0015289749717339873,79.8913043478261,23.484161376953125,16.06200408935547,19.421706826942497,39.546165466308594,172.85714285714286,1313.6721266557763,2192.080078125,0.0006462290184572339,79.8913043478261,18.7806453704834,13.079008102416992,15.672658133487522,31.85965347290039,161.2925170068027
12,33.31857142857143,0.0,0.999969482421875,0.999969482421875,2259.6147331433767,4642.55859375,0.009339263662695885,83.69420565775967,1109.5888671875,505.4034423828125,748.8591543849938,1614.9923095703125,159.13832199546485,2532.5694870937755,5245.48828125,0.010323451831936836,83.62421958539107,1094.169189453125,581.9542846679688,797.9702049286831,1676.1234741210938,159.2517006802721
13,33.43775510204082,-0.14729216971369438,0.253753662109375,0.1885986328125,2251.6263253150714,5030.15625,0.002055974444374442,79.8913043478261,143.9895477294922,114.12799072265625,128.1921907427709,258.11753845214844,173.51473922902494,2659.0709911827753,6192.94921875,0.0038062066305428743,79.8913043478261,144.0076904296875,147.70114135742188,145.84272433245042,291.7088317871094,182.40362811791383
