Index,Time(s),Pan,L_Energy,R_Energy,L_SpectralCentroid(Hz),L_SpectralRolloff(Hz),L_SpectralFlatness,L_Pitch(Hz),L_PrimaryEnergy,L_SecondaryEnergy,L_GeoMean,L_TotalEnergy,L_SustainMs,R_SpectralCentroid(Hz),R_SpectralRolloff(Hz),R_SpectralFlatness,R_Pitch(Hz),R_PrimaryEnergy,R_SecondaryEnergy,R_GeoMean,R_TotalEnergy,R_SustainMs
1,29.713696145124718,-0.032216985434205515,0.20684225857257843,0.19393056631088257,2482.7044929038384,5163.662109375,0.010358544066548347,80.1549853329683,886.16455078125,427.6175842285156,615.5806563189147,1313.7821350097656,163.46938775510202,2692.7345882990435,5585.712890625,0.0120379738509655,80.34031787390249,924.5580444335938,514.8495483398438,689.9335414303358,1439.4075927734375,158.61678004535148
2,29.859024943310658,-1.0,0.12103687971830368,0.0,2081.3483218460374,4655.478515625,0.002488161902874708,79.8913043478261,183.10845947265625,123.84132385253906,150.58683219223633,306.9497833251953,164.48979591836735,1956.1153808025272,4207.587890625,0.0018468868220224977,79.8913043478261,106.43110656738281,67.38542938232422,84.68710536840304,173.81653594970703,156.19047619047618
3,30.01689342403628,0.15935232365303476,0.09763447195291519,0.13464945554733276,1727.0847139708299,3759.697265625,0.0026821582578122616,80.40238400489021,101.36708068847656,69.88481140136719,84.16661639997983,171.25189208984375,165.4421768707483,1500.7452842337343,2661.50390625,0.0008087810128927231,79.8913043478261,60.887088775634766,39.65529251098633,49.13751434026948,100.5423812866211,182.19954648526075
4,30.191519274376418,-0.2349946439455877,0.14329840242862701,0.08876479417085648,2279.441310904544,5340.234375,0.003307528793811798,79.8913043478261,161.0236358642578,120.53813171386719,139.3179393647914,281.561767578125,156.2358276643991,2532.8976354230203,5964.697265625,0.004194202832877636,79.8913043478261,136.22134399414062,115.42129516601562,125.39076502302335,251.64263916015625,172.2902494331066
5,30.458412698412697,-0.0075362028297205775,0.12386716902256012,0.12201415747404099,1875.4662494765114,3936.26953125,0.0021023699082434177,79.8913043478261,94.11771392822266,66.07341003417969,78.85859689253341,160.19112396240234,155.05668934240364,1451.014875110277,2480.625,0.0008632239187136292,79.8913043478261,53.342994689941406,40.40858840942383,46.42752542352353,93.75158309936523,180.5668934240363
6,30.77791383219955,-1.0,0.08781151473522186,0.0,2175.3648451854247,4870.810546875,0.003184947418048978,79.8913043478261,35.226654052734375,24.298112869262695,29.256473064602474,59.52476692199707,152.58503401360542,1565.8547718170307,3113.701171875,0.001168798073194921,79.8913043478261,16.081317901611328,12.88831901550293,14.396567483455387,28.969636917114258,164.80725623582768
7,30.941950113378685,1.0,0.0,0.05930379778146744,2066.482976371076,4638.251953125,0.00272270105779171,79.8913043478261,55.27410888671875,37.68429946899414,45.63952313695773,92.95840835571289,154.92063492063494,1635.4028084283523,3260.126953125,0.0018388514872640371,79.8913043478261,32.215675354003906,22.04228973388672,26.64783762570216,54.257965087890625,153.67346938775512
8,33.31857142857143,-0.026374740380260712,0.22663378715515137,0.2149861752986908,2259.6147331433767,4642.55859375,0.009339263662695885,83.69420565775967,1109.5888671875,505.4034423828125,748.8591543849938,1614.9923095703125,159.13832199546485,2532.5694870937755,5245.48828125,0.010323451831936836,83.62421958539107,1094.169189453125,581.9542846679688,797.9702049286831,1676.1234741210938,159.2517006802721
9,33.50274376417234,-1.0,0.12092969566583633,0.0,2432.2782173879473,5555.56640625,0.0033297259360551834,79.8913043478261,152.265869140625,114.84297180175781,132.2371540683137,267.1088409423828,165.12471655328798,2068.4704987055616,4750.224609375,0.0013716926332563162,79.8913043478261,119.36444854736328,92.8548583984375,105.27853042132092,212.21930694580078,174.30839002267572
10,33.652244897959186,0.025927034854827447,0.10620304197072983,0.11185668408870697,2508.401443690461,5749.365234375,0.0038655914831906557,89.56598666411193,129.1864013671875,101.3000717163086,114.39664209786893,230.4864730834961,168.88888888888889,1253.254579626759,3010.341796875,0.00017146514437627047,79.8913043478261,75.67205810546875,56.76203918457031,65.53854077838244,132.43409729003906,176.71201814058958
