Index,Time(s),Pan,L_Energy,R_Energy,L_SpectralCentroid(Hz),L_SpectralRolloff(Hz),L_SpectralFlatness,L_Pitch(Hz),L_PrimaryEnergy,L_SecondaryEnergy,L_GeoMean,L_TotalEnergy,L_SustainMs,R_SpectralCentroid(Hz),R_SpectralRolloff(Hz),R_SpectralFlatness,R_Pitch(Hz),R_PrimaryEnergy,R_SecondaryEnergy,R_GeoMean,R_TotalEnergy,R_SustainMs
11,175.79827664399093,-0.43106104896941067,0.20896273851394653,0.08307614922523499,6974.322264529376,10387.6171875,0.025226494297385216,279.3723817687778,772.9680786132812,3211.81689453125,1575.63699303599,3984.7849731445312,199.84126984126985,7184.82810350798,10245.498046875,0.028626790270209312,278.97247057506934,304.57666015625,1325.794189453125,635.4572891061958,1630.370849609375,199.77324263038548
12,177.55138321995466,1.0,0.0,0.19540736079216003,7915.111041802836,12381.591796875,0.0745212733745575,2100.0183433917327,182.48062133789062,841.9694213867188,391.9733449638543,1024.4500427246094,199.9092970521542,7248.4873307763555,11666.689453125,0.05976603180170059,393.24579923951234,899.9390258789062,3111.877685546875,1673.4695016597584,4011.8167114257812,199.84126984126985
13,180.44226757369614,1.0,0.0,0.05515553802251816,11008.502652961446,16205.888671875,0.12807074189186096,6638.511707779359,20.63699722290039,138.53416442871094,53.468955166452744,159.17116165161133,114.08163265306122,10293.592003608,15211.0546875,0.0927906334400177,7349.967822167399,51.663787841796875,580.5263671875,173.18253685329844,632.1901550292969,122.7437641723356
14,180.90666666666667,1.0,0.0,0.06343565881252289,9256.431654106094,13944.90234375,0.11700098216533661,6755.116748203465,47.70436096191406,345.2660217285156,128.3382052563506,392.9703826904297,193.60544217687075,9607.386932965277,14521.9921875,0.08105188608169556,7261.9427812607155,62.785728454589844,780.547119140625,221.37574272800458,843.3328475952148,179.50113378684807
15,181.19691609977323,-0.3969043200458866,0.22470957040786743,0.09701550006866455,7293.060846686618,11253.251953125,0.03484729304909706,554.8118009611703,840.5855712890625,3751.2509765625,1775.7385632976614,4591.8365478515625,199.81859410430837,7257.672184368756,10305.791015625,0.029103770852088928,262.13217944903744,289.1462707519531,1703.0341796875,701.7307047719604,1992.1804504394531,199.77324263038548
16,184.7960090702948,0.42553529765383846,0.10015801340341568,0.24854230880737305,6245.914000024639,10370.390625,0.042744509875774384,394.0436514450819,714.6253051757812,1395.6859130859375,998.6953847738444,2110.3112182617188,199.7278911564626,6630.434095203073,11124.052734375,0.05260845273733139,3941.4057968172974,1912.102294921875,3453.355224609375,2569.6631005164922,5365.45751953125,199.88662131519274
17,188.11646258503401,1.0,0.0,0.0608169361948967,10960.627452671708,16645.166015625,0.15118174254894257,6275.165092268278,29.17647933959961,169.11187744140625,70.24307224381697,198.28835678100586,154.0362811791383,10648.870637472199,15775.224609375,0.0682075247168541,7308.819299628741,32.08474349975586,656.8502807617188,145.17187322612588,688.9350242614746,154.6485260770975
18,188.4415419501134,-0.4591926981059932,0.2411026954650879,0.08935769647359848,6641.975968791796,10133.525390625,0.03502722829580307,1071.8260021515312,1264.7830810546875,3824.899658203125,2199.470021261297,5089.6827392578125,199.81859410430837,6503.048194951669,10017.24609375,0.03340812399983406,278.56164655052,526.1979370117188,1428.33154296875,866.9400851725114,1954.5294799804688,199.81859410430837
19,191.47174603174602,1.0,0.0,0.05242912098765373,10582.622745118355,14909.58984375,0.12307915836572647,7097.087444879684,26.446136474609375,366.2870788574219,98.42193899913467,392.73321533203125,182.22222222222223,10793.714456595884,15348.8671875,0.08305787295103073,7691.739921468303,34.9609489440918,606.9015502929688,145.66349616112694,641.8624992370605,177.23356009070295
20,191.9825850340136,1.0,0.0,0.16446471214294434,6451.388570016973,9134.384765625,0.032276224344968796,2127.753460857677,221.4757537841797,727.8180541992188,401.4897908683444,949.2938079833984,199.88662131519274,6864.969071742171,11124.052734375,0.04812689870595932,246.3127212095835,1114.326416015625,2591.000732421875,1699.1823210160608,3705.3271484375,199.9092970521542
21,193.0507029478458,1.0,0.0,0.07536518573760986,10728.375947548142,14883.75,0.07754262536764145,11025.0,14.415481567382812,321.3753662109375,68.06453311251515,335.7908477783203,199.7278911564626,9753.985830099697,14362.646484375,0.05763690546154976,7541.885695220414,47.80889892578125,1100.5465087890625,229.38159647586752,1148.3554077148438,196.0090702947846
22,193.4918820861678,1.0,0.0,0.08585832267999649,10464.41829543261,14310.966796875,0.06669608503580093,11025.0,15.785196304321289,370.7908935546875,76.50494783094386,386.5760898590088,197.50566893424036,9732.956083693805,14087.021484375,0.04919669032096863,7661.602152672776,36.74549865722656,1143.2078857421875,204.95790746021575,1179.953384399414,186.34920634920636
23,193.78213151927437,-1.0,0.19006048142910004,0.0,6529.64780022351,9608.115234375,0.011868643574416637,279.2587002328863,615.7297973632812,2898.8037109375,1335.9939451702146,3514.5335083007812,199.8639455782313,6866.80595443482,9896.66015625,0.016464900225400925,378.5866624547845,253.1198272705078,1037.488037109375,512.4536981507141,1290.6078643798828,199.93197278911563
24,194.3742403628118,1.0,0.0,0.06989359855651855,9051.58216294523,13402.265625,0.06149790808558464,3384.0464014745367,106.8290023803711,618.76611328125,257.1034161356391,725.5951156616211,199.75056689342404,10165.988136342901,14862.216796875,0.06494683027267456,7654.066134183186,50.219844818115234,942.468505859375,217.55602062507657,992.6883506774902,159.97732426303853
25,194.8386394557823,1.0,0.0,0.08773655444383621,10305.188652485693,14552.138671875,0.08404655754566193,9193.49447803868,24.28313446044922,360.385986328125,93.54839049212698,384.6691207885742,199.34240362811792,9962.10364542888,14457.392578125,0.06639720499515533,7869.721566335757,54.7780647277832,1047.9581298828125,239.5936524007415,1102.7361946105957,182.22222222222223
26,195.2798185941043,1.0,0.0,0.06321583688259125,10229.651184874932,14457.392578125,0.09894992411136627,6813.807560895361,17.18109703063965,291.97552490234375,70.82697102036138,309.1566219329834,198.73015873015873,9626.55070344266,14272.20703125,0.050030309706926346,7439.176230025449,28.038583755493164,898.6780395507812,158.7377065513011,926.7166233062744,189.3877551020408
27,195.5584580498866,0.5933185480877832,0.05490206182003021,0.21509826183319092,7383.892484646325,11770.048828125,0.05963923782110214,1230.3491973256582,282.6033630371094,852.7615356445312,490.91066177241896,1135.3648986816406,199.79591836734696,6694.926054336572,10999.16015625,0.047758959233760834,102.19083338685337,1543.624755859375,2981.44580078125,2145.2816939364666,4525.070556640625,199.88662131519274
28,197.05614512471655,1.0,0.0,0.06371092051267624,10734.243204568902,15017.255859375,0.08816652745008469,9198.786725580865,12.303436279296875,252.5651397705078,55.744229329484426,264.8685760498047,190.5668934240363,9985.589165715046,14569.365234375,0.048511046916246414,7902.217964998839,25.064809799194336,900.2081298828125,150.21166917121027,925.2729396820068,163.65079365079364
29,197.40444444444444,-1.0,0.15001598000526428,0.0,7077.028237678021,10379.00390625,0.01817568764090538,278.84437234628723,485.2459411621094,2300.198486328125,1056.4856739956062,2785.4444274902344,199.93197278911563,7306.624361611357,10228.271484375,0.026399513706564903,244.80727757269375,150.98056030273438,925.7845458984375,373.8655767242534,1076.7651062011719,199.75056689342404
30,197.96172335600906,1.0,0.0,0.06824424117803574,9133.110220286919,13191.240234375,0.05697958543896675,7346.081036633658,39.49271011352539,448.687744140625,133.11609598706445,488.1804542541504,199.84126984126985,9623.484409183486,13953.515625,0.05333374813199043,7748.960461646135,40.15833282470703,820.9934692382812,181.57568390228295,861.1518020629883,188.0045351473923
31,198.19392290249434,1.0,0.0,0.07126631587743759,9548.576074079314,13570.224609375,0.07565147429704666,128.15747138977017,42.97327423095703,430.1307678222656,135.95634387846096,473.10404205322266,199.63718820861678,9404.125396448753,13828.623046875,0.05089350417256355,7606.450098910531,62.81565856933594,911.6373291015625,239.30127288400513,974.4529876708984,199.31972789115645
32,198.40290249433107,1.0,0.0,0.07439152896404266,10114.28194065427,14358.33984375,0.08652548491954803,6577.744340052638,26.690446853637695,347.96734619140625,96.37117805818852,374.65779304504395,193.15192743764172,9798.953199357218,14539.21875,0.06097845360636711,7246.287453973757,46.67561721801758,1081.319580078125,224.65809313281832,1127.9951972961426,192.7437641723356
33,199.16916099773243,1.0,0.0,0.2062210887670517,7113.762262336716,11244.638671875,0.045634932816028595,4223.199201358869,214.66229248046875,736.1680297851562,397.5267499483672,950.830322265625,199.79591836734696,6334.225258141395,10572.802734375,0.0345807746052742,233.47026635011295,1638.523193359375,2583.116943359375,2057.3033375887744,4221.64013671875,199.81859410430837
34,200.6204081632653,1.0,0.0,0.0812871977686882,10236.569051734,14061.181640625,0.08513818681240082,9352.128921505158,17.451904296875,313.2613525390625,73.93921249527438,330.7132568359375,164.7845804988662,9475.349557181176,13647.744140625,0.04669751599431038,7506.764128036371,35.967098236083984,1073.4625244140625,196.49257509726746,1109.4296226501465,165.94104308390024
35,200.92226757369613,-0.44468685835666405,0.20494167506694794,0.07877610623836517,6790.494995539355,10008.6328125,0.01958644762635231,494.22807816660463,627.762451171875,3089.1494140625,1392.5702884264178,3716.911865234375,199.81859410430837,6824.47182454519,9870.8203125,0.023013118654489517,1585.3422916331383,230.4443359375,1190.715576171875,523.8259827856627,1421.159912109375,199.9546485260771
36,201.75818594104308,1.0,0.0,0.06511544436216354,9517.635121505564,13733.876953125,0.09429039806127548,6575.9873627474735,39.61236572265625,431.27056884765625,130.7044279992509,470.8829345703125,199.93197278911563,9413.424056535541,13919.0625,0.064949169754982,313.54272369737635,60.98938751220703,939.39306640625,239.35957836136663,1000.382453918457,199.47845804988663
37,202.73342403628118,0.5922960701966166,0.05301518738269806,0.20705190300941467,6939.825080208231,10869.9609375,0.04576169699430466,1225.838480773571,275.61968994140625,868.2496948242188,489.18985238777367,1143.869384765625,199.81859410430837,6564.006586890605,10706.30859375,0.03566573187708855,3759.1071751169948,1569.4285888671875,3024.8076171875,2178.811499473348,4594.2362060546875,199.77324263038548
38,204.52136054421769,-0.4878297655147516,0.19768179953098297,0.06804994493722916,6903.860687417165,10426.376953125,0.015219246968626976,177.03735769750267,680.8922729492188,2685.873046875,1352.327698355603,3366.7653198242188,199.79591836734696,7319.622465315706,10422.0703125,0.02065916359424591,491.3051973335913,196.34896850585938,1164.34716796875,478.14052893828466,1360.6961364746094,199.84126984126985
39,224.07256235827666,-0.4363810777399096,0.18586231768131256,0.07293017208576202,7219.284764782341,10241.19140625,0.011860900558531284,279.4629564427698,470.8563537597656,2805.97216796875,1149.4389169334534,3276.8285217285156,199.88662131519274,7035.495076481176,10111.9921875,0.020545942708849907,279.4461083563823,270.7898864746094,1231.86767578125,577.5615188675105,1502.6575622558594,199.93197278911563
40,225.86049886621316,1.0,0.0,0.1849648505449295,7158.3369935209585,11175.732421875,0.04424457252025604,246.20424954951483,201.62716674804688,703.002197265625,376.48949686853086,904.6293640136719,199.8639455782313,6866.5400481317165,10981.93359375,0.027324914932250977,3967.202648274287,1056.1805419921875,2710.592529296875,1692.0032762121791,3766.7730712890625,199.77324263038548
41,227.69487528344672,-0.43184995964178535,0.12004471570253372,0.04763307049870491,7096.784748659095,10215.3515625,0.01509069837629795,492.5660401383148,255.23866271972656,1834.3790283203125,684.2546675833406,2089.617691040039,199.88662131519274,7517.995132898574,10598.642578125,0.02146420255303383,4086.6089001072046,141.86683654785156,826.4945678710938,342.4210416546502,968.3614044189453,199.88662131519274
42,229.35510204081632,1.0,0.0,0.1788327395915985,6918.745271397699,11782.96875,0.043920114636421204,2121.8584259259337,185.77308654785156,507.32562255859375,306.99747032755874,693.0987091064453,199.75056689342404,6634.522990383064,10637.40234375,0.02918265201151371,196.65429913365907,900.9691772460938,2720.96923828125,1565.729675239691,3621.9384155273438,199.65986394557822
43,231.22430839002268,-0.4969197738741316,0.15499159693717957,0.05208910256624222,6862.232484241829,9905.2734375,0.010937225073575974,129.74548174929237,635.5507202148438,2089.3330078125,1152.3354971031138,2724.8837280273438,199.93197278911563,6902.444869888917,9646.875,0.011506220325827599,380.1278876932131,131.93650817871094,751.0235595703125,314.7815528420513,882.9600677490234,199.8639455782313
44,232.93097505668933,0.6092249263866418,0.05442723259329796,0.2241331785917282,6962.774813212769,11714.0625,0.04659859091043472,4021.5528374247187,317.41693115234375,690.53515625,468.17470045879156,1007.9520874023438,199.93197278911563,6490.620137813794,10693.388671875,0.043908387422561646,4085.8298851885293,1356.912353515625,2986.456298828125,2013.0473032480966,4343.36865234375,199.7278911564626
45,234.75374149659865,-0.385389639329772,0.12677258253097534,0.05624103173613548,6453.6686863972445,9168.837890625,0.008117064833641052,491.27220149352456,442.8198547363281,1726.51171875,874.376159611779,2169.331573486328,199.75056689342404,6366.538277417884,8910.439453125,0.009986774995923042,279.38675709462535,163.2986297607422,688.8802490234375,335.4000607256448,852.1788787841797,199.81859410430837
46,236.5532879818594,1.0,0.0,0.21746709942817688,6725.778780280221,10538.349609375,0.02968149445950985,3936.513356268094,201.9679412841797,575.6649780273438,340.97781523375556,777.6329193115234,199.75056689342404,7181.351700290671,11403.984375,0.03276560455560684,104.47387091563797,1091.26025390625,2766.483154296875,1737.5134846628878,3857.743408203125,199.79591836734696
47,238.36444444444444,-1.0,0.12485433369874954,0.0,7270.4847826799405,10137.83203125,0.010217827744781971,377.8505100765102,299.1602478027344,1890.13818359375,751.966892479527,2189.2984313964844,199.59183673469389,7290.605223278317,9827.75390625,0.013874378986656666,380.19897198416,96.49800109863281,647.994140625,250.0602713226131,744.4921417236328,199.75056689342404
48,240.05950113378685,1.0,0.0,0.19944994151592255,6585.118705353561,10064.619140625,0.029191169887781143,1998.1528125529273,231.67660522460938,656.7567138671875,390.07071913592813,888.4333190917969,199.75056689342404,6891.726001331804,11360.91796875,0.03427273780107498,246.33662010079024,1393.1036376953125,2912.768310546875,2014.3952266589795,4305.8719482421875,199.84126984126985
49,241.81260770975058,-0.31165288460669066,0.13132092356681824,0.06891638785600662,6990.710606609668,10167.978515625,0.01393232773989439,279.56009582874657,381.5694885253906,1956.8697509765625,864.1075106668935,2338.439239501953,199.84126984126985,6537.946045771963,9655.48828125,0.011531004682183266,489.9085655745739,274.44879150390625,721.64111328125,445.03205664263396,996.0899047851562,199.88662131519274
50,243.67020408163265,1.0,0.0,0.13977593183517456,6733.371687070556,10150.751953125,0.036240529268980026,4233.491297300397,134.95303344726562,483.4096984863281,255.41653276277563,618.3627319335938,199.79591836734696,6966.666509253807,10831.201171875,0.03301448002457619,122.69518774258388,737.1665649414062,2033.2879638671875,1224.2842414491338,2770.4545288085938,199.84126984126985
51,245.37687074829932,-1.0,0.12420972436666489,0.0,7295.275056860451,10490.9765625,0.014836177229881287,278.3145851684694,382.1709899902344,1803.0062255859375,830.0943766769738,2185.177215576172,199.81859410430837,7189.115985270476,10267.03125,0.015613923780620098,279.0676336547915,118.35798645019531,653.0828857421875,278.02441500977625,771.4408721923828,199.7278911564626
52,247.15319727891156,0.5200174641642836,0.05273254215717316,0.1669943779706955,6747.769856361907,10525.4296875,0.030292311683297157,2024.707319030105,232.78465270996094,703.47705078125,404.6710527768707,936.2617034912109,199.29705215419503,7169.654050146036,11365.224609375,0.03328524902462959,4104.250099687732,869.6397705078125,2457.440673828125,1461.8782930273144,3327.0804443359375,199.6825396825397
53,248.9063038548753,-0.41924928988578236,0.12945300340652466,0.05297161266207695,7288.535126776847,10258.41796875,0.022094696760177612,492.9866075574871,260.05718994140625,1919.1558837890625,706.4632235280897,2179.2130737304688,199.79591836734696,6962.705454565522,9659.794921875,0.014194950461387634,278.7355847811416,141.59942626953125,816.7623901367188,340.07805845407086,958.36181640625,199.43310657596373
54,250.659410430839,0.6343055721093284,0.051675356924533844,0.2309395968914032,5975.616314507327,8018.96484375,0.013903063721954823,2129.2601495083695,198.01504516601562,682.32958984375,367.57519577770626,880.3446350097656,199.88662131519274,5960.888763097857,9310.95703125,0.012749606743454933,490.3971783460797,1190.755859375,2566.121826171875,1748.0344963370246,3756.877685546875,199.81859410430837
55,252.37768707482994,-1.0,0.16408288478851318,0.0,6777.130728445246,9668.408203125,0.01418208796530962,379.69061071112304,457.49749755859375,2366.9912109375,1040.621235487289,2824.4887084960938,199.63718820861678,6354.005803323473,9112.8515625,0.015096846036612988,4476.367459100177,240.82290649414062,909.6199951171875,468.0356087193656,1150.4429016113281,199.81859410430837
56,252.52861678004535,1.0,0.0,0.06449683755636215,7083.541654645589,10219.658203125,0.016649484634399414,4918.538747357792,224.89859008789062,1413.906494140625,563.9020988153342,1638.8050842285156,199.9546485260771,7955.07191855438,11963.84765625,0.04476975277066231,98.60249555053386,167.33221435546875,991.177490234375,407.2541273703853,1158.5097045898438,199.88662131519274
57,254.20045351473922,1.0,0.0,0.1561330109834671,6773.489838135215,10887.1875,0.03368210047483444,4018.331731314642,191.85462951660156,500.1747131347656,309.7754578433271,692.0293426513672,199.77324263038548,7169.111311246585,11584.86328125,0.0322200246155262,3885.6716736992375,908.5802001953125,1947.039306640625,1330.0531429291393,2855.6195068359375,199.81859410430837
58,255.97678004535146,-0.4326923890331695,0.19810736179351807,0.0784451812505722,7059.853087008542,10499.58984375,0.008598919957876205,279.7958985861061,761.635498046875,2496.849609375,1379.017511050702,3258.485107421875,199.81859410430837,7115.072020082128,10155.05859375,0.013257699087262154,279.6450571263084,245.60275268554688,1055.60791015625,509.1760093435397,1301.2106628417969,199.79591836734696
59,257.764716553288,1.0,0.0,0.17393697798252106,6753.089192245953,10611.5625,0.028720462694764137,4300.987469979823,215.6801300048828,668.2681274414062,379.6474109021186,883.9482574462891,199.79591836734696,7491.540573082246,11826.03515625,0.03391516953706741,3991.0499933362585,745.8534545898438,2499.42578125,1365.359056598751,3245.2792358398438,199.77324263038548
60,259.5410430839002,-0.4224337306513053,0.14698143303394318,0.05968047305941582,7074.581746116605,10409.150390625,0.013269935734570026,278.2119546165895,367.6304626464844,2245.71435546875,908.6214874593425,2613.3448181152344,199.50113378684807,7117.259051807417,10159.365234375,0.013846514746546745,379.31780692200897,133.22154235839844,906.6739501953125,347.5464027453043,1039.895492553711,199.93197278911563
61,261.3173696145125,1.0,0.0,0.17532259225845337,6495.901290538375,9427.236328125,0.02440948225557804,4288.9438275204375,138.07554626464844,473.7398376464844,255.7574766656181,611.8153839111328,199.6825396825397,7049.7984439644915,10943.173828125,0.023384511470794678,4370.61969041043,701.5731201171875,2339.951416015625,1281.2677377725208,3041.5245361328125,199.9092970521542
62,263.0704761904762,-0.4083941154698661,0.14677317440509796,0.06165310740470886,7272.345199258205,10422.0703125,0.013966111466288567,377.4838779824934,373.4581604003906,2246.3671875,915.9280307030402,2619.8253479003906,199.70521541950114,7284.528714154047,10185.205078125,0.015776699408888817,159.78090643511098,138.6574249267578,1041.044921875,379.93237306166117,1179.7023468017578,199.75056689342404
63,264.8003628117914,1.0,0.0,0.12425166368484497,6710.7850949770655,10990.546875,0.02745436504483223,4180.813351118384,136.98301696777344,440.8529052734375,245.74246886397862,577.8359222412109,199.9546485260771,7402.900020721364,11882.021484375,0.04113023355603218,4042.365057884971,577.640625,1805.7755126953125,1021.3174314399103,2383.4161376953125,199.79591836734696
64,266.57668934240365,-1.0,0.1239924281835556,0.0,6987.691716491696,10008.6328125,0.010602644644677639,378.0470323206046,300.2465515136719,1735.7779541015625,721.9150538065062,2036.0245056152344,199.93197278911563,7249.488390626177,9655.48828125,0.012609310448169708,237.42188134857926,56.649253845214844,614.0277099609375,186.50525893275264,670.6769638061523,199.7278911564626
65,268.3297959183673,1.0,0.0,0.15546205639839172,7249.283298862853,10844.12109375,0.03689242899417877,4127.06613044171,150.8605194091797,557.5987548828125,290.0338562711825,708.4592742919922,199.93197278911563,7630.914198565226,11778.662109375,0.03200113773345947,4037.70568422036,603.291748046875,2297.1884765625,1177.2318597534338,2900.480224609375,199.8639455782313
66,270.11773242630386,-1.0,0.1274988353252411,0.0,7431.067476973301,10745.068359375,0.02455221489071846,280.42884952058404,349.56689453125,1974.737060546875,830.8445713676778,2324.303955078125,199.84126984126985,7492.292384701565,10133.525390625,0.017323270440101624,279.0554069418161,82.80543518066406,775.1024169921875,253.34303414268692,857.9078521728516,199.59183673469389
67,271.8708390022676,1.0,0.0,0.16445454955101013,7292.8814175822135,10869.9609375,0.031054601073265076,2107.062672397235,117.5186538696289,696.5789794921875,286.11365571010714,814.0976333618164,199.77324263038548,7836.896383978741,11929.39453125,0.03884704038500786,245.4776324173553,450.4248352050781,2646.61669921875,1091.834186402227,3097.041534423828,199.81859410430837
68,273.6355555555556,-1.0,0.11279873549938202,0.0,6569.111750133159,8966.42578125,0.010170980356633663,557.3207158536931,368.1660461425781,1379.8297119140625,712.7457115868555,1747.9957580566406,199.8639455782313,6593.298161646766,8789.853515625,0.005772035103291273,379.29054481528357,92.15498352050781,394.4017639160156,190.6465002409948,486.55674743652344,199.81859410430837
69,275.3073922902494,1.0,0.0,0.18244899809360504,7648.39024808441,12045.673828125,0.05685712769627571,2091.438299317571,166.584716796875,732.4996948242188,349.3182706588504,899.0844116210938,199.8639455782313,7844.108110970241,11968.154296875,0.03931247070431709,5205.356445454048,537.2481689453125,2906.619384765625,1249.6303222498575,3443.8675537109375,199.70521541950114
70,275.45832199546487,-1.0,0.04879556968808174,0.0,7759.474804622182,12058.59375,0.034615658223629,173.4230006470682,130.42442321777344,688.7756958007812,299.72182578390493,819.2001190185547,199.88662131519274,7832.324008163599,11946.62109375,0.02819262072443962,4202.130918247679,422.8072509765625,2266.646240234375,978.9558037878202,2689.4534912109375,199.79591836734696
71,277.1301587301587,-1.0,0.15564465522766113,0.0,6676.3163441780725,9483.22265625,0.00764769921079278,279.67084152603786,517.4746704101562,1722.2232666015625,944.03756135937,2239.6979370117188,199.52380952380952,6713.461635785905,9440.15625,0.015245258808135986,279.0049998489904,113.97013854980469,535.7625732421875,247.10510861212884,649.7327117919922,199.81859410430837
72,278.8368253968254,1.0,0.0,0.13269391655921936,7367.586160189525,11860.48828125,0.039847880601882935,4167.420933130959,165.1337890625,511.0856018066406,290.5124815935086,676.2193908691406,199.75056689342404,7517.277878511051,11946.62109375,0.04526413232088089,4198.4148960529,571.3988647460938,1964.8746337890625,1059.5881912872883,2536.2734985351562,199.81859410430837
73,280.6131519274376,0.05292689662113794,0.20919851958751678,0.2325805127620697,7349.809436781451,10999.16015625,0.0400376096367836,1082.575324810375,805.5314331054688,3722.556640625,1731.657121239345,4528.088073730469,199.88662131519274,7029.248402884756,11395.37109375,0.05875302478671074,246.32439516359648,1469.5140380859375,3568.828125,2290.074895981224,5038.3421630859375,199.79591836734696
74,284.76952380952383,0.1027222591930786,0.20239295065402985,0.24873369932174683,6936.045962643558,10279.951171875,0.029421750456094742,278.9521418129469,688.1656494140625,2886.9384765625,1409.5005823134934,3575.1041259765625,199.88662131519274,6856.073233631949,11102.51953125,0.04511862248182297,494.2441121403436,1465.6142578125,3578.661865234375,2290.1829301558805,5044.276123046875,199.75056689342404
75,289.7734240362812,-0.40179636667879437,0.3035385012626648,0.12953224778175354,7758.382307671287,12097.353515625,0.050460200756788254,378.9408389203018,1040.1009521484375,4675.84912109375,2205.3015945561833,5715.9500732421875,199.77324263038548,7967.256060407899,11223.10546875,0.05180739238858223,278.8840248962986,309.1941833496094,2285.81005859375,840.6897015898418,2595.0042419433594,199.8639455782313
