Index,Time(s),Pan,L_Strength,R_Strength,L_SpectralCentroid(Hz),L_SpectralRolloff(Hz),L_SpectralFlatness,L_Pitch(Hz),L_PrimaryEnergy,L_SecondaryEnergy,L_GeoMean,L_TotalEnergy,L_SustainMs,R_SpectralCentroid(Hz),R_SpectralRolloff(Hz),R_SpectralFlatness,R_Pitch(Hz),R_PrimaryEnergy,R_SecondaryEnergy,R_GeoMean,R_TotalEnergy,R_SustainMs
11,114.28861678004534,-0.01900522020187513,2.8689537048339844,2.761937379837036,5451.5179856889745,8552.98828125,0.04386836290359497,145.77704411131435,10.838530540466309,13.68313217163086,12.178055917569855,24.521662712097168,161.8140589569161,5682.112758548968,8281.669921875,0.04037009924650192,145.94111767887247,12.689990997314453,23.050914764404297,17.103096235481846,35.74090576171875,199.47845804988663
12,114.72979591836734,-0.13928560736808826,3.348048448562622,2.5294039249420166,5256.988292341686,8509.921875,0.047839969396591187,407.90790388483924,5.096123695373535,5.27518367767334,5.1848807640329415,10.371307373046875,199.52380952380952,5692.982253419168,9000.87890625,0.04918855056166649,3474.2372350611295,5.671785831451416,7.220715522766113,6.399558734394595,12.89250135421753,199.52380952380952
13,115.1825850340136,0.11736999003534437,2.3242669105529785,2.942417621612549,6363.470147173453,11442.744140625,0.12506721913814545,1279.3037842995352,2.8893303871154785,3.004119873046875,2.9461661249379385,5.8934502601623535,198.39002267573696,6526.295350776776,11942.314453125,0.13189418613910675,751.1147811323175,3.088517189025879,3.2482662200927734,3.167384734333461,6.336783409118652,199.65986394557822
14,119.6756462585034,0.350287898832047,7.106109619140625,14.768531799316406,6721.440782219215,12239.47265625,0.088277667760849,497.9219103988805,5.691154479980469,5.936769008636475,5.812664581765464,11.627923488616943,138.77551020408163,6883.860500961084,12622.763671875,0.10834725946187973,497.2545043812087,6.601833343505859,6.7849931716918945,6.69278672574699,13.386826515197754,131.13378684807256
15,119.88462585034014,0.1468224978437333,1.1252504587173462,1.5125370025634766,6301.043901980613,9470.302734375,0.02517380751669407,620.0983794597586,141.5880584716797,387.987548828125,234.38089459202993,529.5756072998047,199.84126984126985,6495.624264531847,9982.79296875,0.02397264540195465,868.5306423325454,655.109619140625,1759.8193359375,1073.7199704403022,2414.928955078125,199.84126984126985
16,120.16326530612245,-0.24432218186516275,2.2549147605895996,1.3694114685058594,6083.550028313684,8669.267578125,0.028204988688230515,3897.7705811845403,111.28632354736328,241.08274841308594,163.79625374710577,352.3690719604492,199.9092970521542,6174.953523022822,9147.3046875,0.014912846498191357,3793.311706273423,411.5474853515625,846.8087768554688,590.3405988821204,1258.3562622070312,199.9092970521542
17,120.4302947845805,-0.009770070644212807,1.7639341354370117,1.7298001050949097,6214.953696178051,9237.744140625,0.022664334625005722,2149.112460836814,59.4456787109375,132.891357421875,88.88091435601426,192.3370361328125,197.95918367346937,5879.393577023084,8979.345703125,0.009782737120985985,877.6242673054685,258.02557373046875,494.7317810058594,357.28623208393225,752.7573547363281,199.9092970521542
18,120.56961451247166,-0.35129322262445667,3.2772138118743896,1.5732712745666504,6038.176629950589,9087.01171875,0.026444464921951294,152.35658800167704,25.85087013244629,50.40602493286133,36.097639873435604,76.25689506530762,199.75056689342404,6007.035847827009,9026.71875,0.006645034067332745,2162.763640401767,167.71136474609375,398.06005859375,258.3780092764627,565.7714233398438,199.52380952380952
19,120.68571428571428,0.12328044837524439,1.507235050201416,1.9311165809631348,5681.202089313558,8768.3203125,0.021164637058973312,362.0937815110447,46.83563232421875,76.9949722290039,60.05088017782138,123.83060455322266,193.33333333333334,5445.0062950043275,8105.09765625,0.006729901768267155,1986.7880850377248,146.5956268310547,266.57855224609375,197.6847236541842,413.17417907714844,199.81859410430837
20,120.8366439909297,-0.16322078481321778,1.5740245580673218,1.1322966814041138,5884.430294031953,8919.052734375,0.028864508494734764,438.9243697191037,20.59857940673828,33.93866729736328,26.440278615846868,54.53724670410156,199.6825396825397,5826.048546572178,8639.12109375,0.011324693448841572,2061.7039708446896,106.97785949707031,225.87803649902344,155.44757589639875,332.85589599609375,199.6825396825397
21,120.95274376417234,-0.1137700659651834,1.5740245580673218,1.252455711364746,5560.447673757217,8221.376953125,0.013165907934308052,3328.274651257511,11.283963203430176,18.065006256103516,14.27742504317946,29.34896945953369,199.77324263038548,5885.561087195685,8639.12109375,0.009204521775245667,507.5822566997726,56.33901596069336,125.06936645507812,83.94215289654211,181.40838241577148,178.32199546485262
22,121.06884353741496,-0.10606791202458007,2.7385544776916504,2.2133195400238037,4918.0387773215825,7592.607421875,0.021497024223208427,129.1134714280951,16.223270416259766,21.441133499145508,18.65061143200843,37.66440391540527,199.75056689342404,5611.297945624488,8380.72265625,0.018816877156496048,233.2813838848043,34.76797103881836,68.83308410644531,48.920207222838286,103.60105514526367,132.2222222222222
23,121.51002267573696,-0.25375879463482093,2.2803640365600586,1.357279896736145,5533.517174481431,8303.203125,0.033742450177669525,4380.560925953443,6.063453674316406,9.747132301330566,7.68773602346952,15.810585975646973,154.92063492063494,5728.303888755257,8268.75,0.029333939775824547,3961.4602731473756,7.624638080596924,13.612792015075684,10.187865938526665,21.237430095672607,199.8639455782313
24,121.95120181405896,-0.04353247145041426,1.7582637071609497,1.6115666627883911,5467.638429432458,8182.6171875,0.036132846027612686,1432.8131618434118,2.488020420074463,3.6941330432891846,3.0316791463107227,6.1821534633636475,184.17233560090705,5487.106409400131,7971.591796875,0.033255141228437424,3893.567222104545,2.921544075012207,3.9006381034851074,3.3757793381682646,6.8221821784973145,199.84126984126985
25,160.3221768707483,0.1694673537770825,2.316117763519287,3.2613096237182617,7186.059016288387,12101.66015625,0.13152450323104858,7262.160520917909,1.5012753009796143,5.187201023101807,2.7905943412110132,6.688476324081421,190.34013605442178,7235.418408488646,12101.66015625,0.12018557637929916,6701.143837346738,1.4240849018096924,6.116852760314941,2.9514263776278495,7.540937662124634,193.5827664399093
26,162.76027210884354,0.06908616214884686,3.2535247802734375,3.7364342212677,6832.676751673052,11089.599609375,0.0859384536743164,5898.592320335525,3.601590871810913,7.805784702301025,5.302192275948566,11.407375574111938,182.99319727891157,6978.332764128589,11429.82421875,0.09297208487987518,286.80639804160234,3.6434202194213867,8.788251876831055,5.658559408667034,12.431672096252441,186.82539682539684
27,162.8995918367347,0.10816494413667802,9.960664749145508,12.376794815063477,7288.268573996208,12984.521484375,0.15138424932956696,1079.1327157347484,1.1818358898162842,2.7157235145568848,1.7915187736446812,3.897559404373169,81.88208616780045,7422.68827634409,12786.416015625,0.15735462307929993,7111.491593931585,1.2629709243774414,3.2703661918640137,2.0323329974173094,4.533337116241455,70.36281179138322
28,163.44526077097507,-0.13356599917047962,3.895017623901367,2.9771320819854736,7957.061940102777,12536.630859375,0.10532484203577042,6090.297191896789,66.44845581054688,347.643798828125,151.98813639307943,414.0922546386719,199.8639455782313,8315.67238176681,12674.443359375,0.06690074503421783,6225.130950791975,166.1573028564453,1047.7998046875,417.252428968826,1213.9571075439453,199.97732426303855
29,163.70068027210885,0.0165130858235456,1.8995349407196045,1.963322639465332,9490.777861049643,15361.787109375,0.12009412050247192,6693.226359255387,24.747577667236328,147.4554443359375,60.408319469758936,172.20302200317383,199.77324263038548,8742.605299062247,13509.931640625,0.06006171554327011,7049.429333011184,104.90843963623047,758.8372802734375,282.14966774973743,863.745719909668,199.6825396825397
30,163.85160997732427,-0.6582382685447608,6.322223663330078,1.3030058145523071,7754.398862979518,11752.822265625,0.04414264112710953,3712.1461901320517,19.619915008544922,87.42040252685547,41.414742152881864,107.04031753540039,189.4331065759637,7731.881740429681,11223.10546875,0.027282029390335083,2290.3392668102983,64.63871765136719,518.060302734375,182.99386228731572,582.6990203857422,199.00226757369614
31,164.1534693877551,0.05718249545573459,3.0163557529449463,3.3822436332702637,9188.256027856803,13389.345703125,0.10528121888637543,6691.309055521908,35.732421875,274.8528747558594,99.10176019795463,310.5852966308594,199.75056689342404,9029.930000115217,13673.583984375,0.07544966042041779,7365.118941255167,76.70223999023438,803.4080810546875,248.240205130334,880.1103210449219,199.77324263038548
32,164.35083900226758,-0.023556300036469566,3.2758069038391113,3.1250269412994385,8767.250899446906,13449.638671875,0.1702146679162979,7579.6877958167115,20.196792602539062,95.43817901611328,43.90381655337535,115.63497161865234,199.70521541950114,8827.170032121163,13006.0546875,0.11155247688293457,7730.113948297106,32.917686462402344,244.30471801757812,89.67689841307099,277.22240447998047,199.8639455782313
33,164.5598185941043,-0.19295740583063262,2.1917357444763184,1.4827219247817993,8639.93611496567,12459.111328125,0.06052262336015701,7473.785379544312,18.612899780273438,186.95672607421875,58.98988731695855,205.5696258544922,199.84126984126985,8674.402107276263,12601.23046875,0.05074546858668327,7530.40841746147,32.582664489746094,356.1002197265625,107.71580192374492,388.6828842163086,199.6825396825397
34,164.80362811791383,-0.1645944303241671,8.195512771606445,5.878936767578125,7826.6223737786695,12398.818359375,0.1504206657409668,5616.206180877347,92.39736938476562,290.76190185546875,163.90739717522428,383.1592712402344,145.87301587301587,8042.38406029848,12239.47265625,0.1170443743467331,5739.5193584430335,91.6222152709961,303.63018798828125,166.7910982236022,395.25240325927734,169.2063492063492
35,165.01260770975057,0.15626473764536158,1.3365890979766846,1.8316774368286133,7419.0036521709535,10895.80078125,0.018410388380289078,379.154325963591,431.6466369628906,2631.605224609375,1065.7971406494808,3063.2518615722656,199.9092970521542,7636.37421293829,10796.748046875,0.02717990055680275,278.7674977441952,157.28530883789062,1183.730224609375,431.4897147771094,1341.0155334472656,199.9546485260771
36,165.20997732426304,0.35057862348396274,1.3995081186294556,2.9105074405670166,6990.906033583082,10111.9921875,0.00912991352379322,336.6569164291933,417.27960205078125,1597.2845458984375,816.4032457519769,2014.5641479492188,197.75510204081633,7214.688470984098,10137.83203125,0.007616374641656876,277.934578890517,202.43553161621094,844.6431274414062,413.50426905847064,1047.0786590576172,199.70521541950114
37,165.33768707482994,0.35057862348396274,1.3995081186294556,2.9105074405670166,7235.74141316672,10581.416015625,0.03264354541897774,278.4762102334738,137.32855224609375,494.01959228515625,260.4668796406292,631.34814453125,199.9092970521542,7954.109208512974,10999.16015625,0.029249226674437523,7587.967047520367,82.01078796386719,613.8778076171875,224.3760297273682,695.8885955810547,199.9546485260771
38,165.5350566893424,0.26976574554017296,1.2631235122680664,2.196378707885742,8109.532011103163,11765.7421875,0.03614217787981033,3733.528997718703,67.57018280029297,426.06085205078125,169.6732437867558,493.6310348510742,199.75056689342404,9069.568453842745,12950.068359375,0.05055127292871475,8061.610729501787,49.08853530883789,526.2509155273438,160.7261231044048,575.3394508361816,198.25396825396825
39,165.70920634920634,0.0330353756499907,4.943075656890869,5.280826091766357,7686.002105759109,10865.654296875,0.06995799392461777,7225.81702304318,64.76792907714844,347.34234619140625,149.98881439499195,412.1102752685547,199.7278911564626,8216.579400341168,11972.4609375,0.08941404521465302,7346.250382464729,55.679588317871094,353.46697998046875,140.28861653489096,409.14656829833984,183.718820861678
40,165.96462585034013,0.14225130095100785,3.5032124519348145,4.6651763916015625,10218.906403566161,16959.55078125,0.13623110949993134,3665.5691954909485,27.91674041748047,80.84526062011719,47.507222132170256,108.76200103759766,198.82086167800452,9805.438890673177,14896.669921875,0.07219777256250381,7478.175199473315,39.682212829589844,471.107421875,136.72814260584073,510.78963470458984,185.37414965986395
41,166.15038548752835,-0.005865311767707836,2.905535936355591,2.8716509342193604,6991.452034510151,11838.955078125,0.062397874891757965,3395.2591768392363,16.32779312133789,30.425128936767578,22.288454656381454,46.75292205810547,190.0,8299.246708720304,13174.013671875,0.07212331146001816,7202.457165372131,23.384519577026367,109.48458099365234,50.59885697946736,132.8691005706787,140.81632653061223
42,166.3825850340136,0.33189226353909634,0.9894949197769165,1.972586989402771,6548.576514215362,9888.046875,0.04657329246401787,6038.256643759184,5.920835494995117,17.66335678100586,10.226525792748102,23.584192276000977,191.65532879818593,6828.688917648413,9956.953125,0.038509778678417206,6290.762398363507,6.166969299316406,28.400407791137695,13.234214859069375,34.5673770904541,196.32653061224488
43,166.6031746031746,0.10397384974706113,10.722305297851562,13.210713386535645,6799.686299166254,11227.412109375,0.08898085355758667,5741.576741146803,19.014177322387695,63.28941345214844,34.690000432531846,82.30359077453613,153.015873015873,7220.39398583874,11864.794921875,0.11377960443496704,5562.993026596156,30.91385269165039,82.87338256835938,50.61556619042258,113.78723526000977,140.11337868480726
44,166.81215419501135,-0.00024324550877992155,1.709808111190796,1.7089765071868896,6970.474167404429,10861.34765625,0.02343292348086834,2085.3246863677346,142.07818603515625,480.57415771484375,261.3027068047671,622.65234375,199.6825396825397,7752.866938883822,11985.380859375,0.04157986491918564,4368.733529441707,413.1717529296875,2178.67138671875,948.7705075034421,2591.8431396484375,199.77324263038548
45,166.96308390022676,0.15699920351020455,1.2451767921447754,1.7089765071868896,6735.247372572549,10559.8828125,0.01863843761384487,393.83414183777626,110.85591125488281,355.4954833984375,198.51643699988384,466.3513946533203,199.7278911564626,7388.695662333543,11386.7578125,0.02154022827744484,394.9008993270024,427.0859680175781,1831.953857421875,884.5347853875267,2259.039825439453,199.77324263038548
46,167.09079365079364,0.009043585818114626,2.4869561195373535,2.5323486328125,7238.154956184958,11520.263671875,0.051452040672302246,3755.2670637375722,84.84623718261719,246.49261474609375,144.61663408650665,331.33885192871094,199.81859410430837,7641.655015056129,12217.939453125,0.038851894438266754,497.1054668678774,197.4607391357422,757.7537841796875,386.816005753416,955.2145233154297,199.8639455782313
47,167.2649433106576,0.06873915961849636,1.3414900302886963,1.5395288467407227,7190.1080088492745,10792.44140625,0.04519589990377426,2072.215995220613,67.12020111083984,282.62322998046875,137.73063578915261,349.7434310913086,199.18367346938777,6867.101180290445,10249.8046875,0.020736457780003548,396.33303805622216,187.8882598876953,750.830078125,375.5957359319306,938.7183380126953,199.70521541950114
48,167.5203628117914,-0.28022210027712297,5.923491477966309,3.3303582668304443,7388.668454628724,11167.119140625,0.09084288030862808,3742.3588723781118,61.93404769897461,224.22085571289062,117.84271370274477,286.15490341186523,198.20861678004533,7757.432867012818,11528.876953125,0.06736274063587189,393.9882820662634,84.25785827636719,525.940185546875,210.51031712401854,610.1980438232422,199.88662131519274
49,167.6712925170068,-0.1599657407944614,1.7041044235229492,1.234093427658081,7016.899156707989,11089.599609375,0.021223440766334534,284.45742186914987,46.801692962646484,136.42935180664062,79.9069748792136,183.2310447692871,199.63718820861678,7061.022065265526,10198.125,0.019686436280608177,4030.2012328029855,146.5469970703125,510.1849365234375,273.43385013201595,656.73193359375,199.88662131519274
50,167.78739229024944,-0.10483150042517853,1.7041044235229492,1.3807178735733032,7121.39506532207,11068.06640625,0.03695833310484886,496.37447775274865,38.227848052978516,117.1388168334961,66.91759776782614,155.3666648864746,199.63718820861678,6905.941764481021,10068.92578125,0.020453691482543945,233.91855536181617,101.20774841308594,417.67767333984375,205.60208384435697,518.8854217529297,199.7278911564626
51,167.9847619047619,-0.20630678694927274,4.710740566253662,3.0994460582733154,8154.580642344185,12997.44140625,0.11494433879852295,7472.177587256779,24.29084014892578,159.97572326660156,62.33734612235113,184.26656341552734,177.36961451247166,8525.794843226327,12773.49609375,0.07558562606573105,7453.118066267492,45.42218017578125,335.7507019042969,123.49303169022126,381.1728820800781,197.98185941043084
52,168.21696145124716,0.18341389833028862,1.1056619882583618,1.602348804473877,7525.770512366873,12006.9140625,0.06574340164661407,3808.1123385317173,11.64503288269043,41.293540954589844,21.928626091456863,52.93857383728027,197.2562358276644,7472.141632222355,10869.9609375,0.03533193841576576,7098.086328440633,22.323184967041016,151.3537139892578,58.12655978836891,173.67689895629883,193.12925170068027
53,168.43755102040816,-0.08128761802521943,10.593222618103027,9.000495910644531,6799.08027899008,11481.50390625,0.10683508217334747,4853.543304569474,72.38259887695312,185.1607666015625,115.76881055219509,257.5433654785156,144.3764172335601,6681.7145197255495,10930.25390625,0.09305631369352341,471.30935364884846,55.807037353515625,115.9119873046875,80.42825750464152,171.71902465820312,146.75736961451247
54,168.91356009070296,0.37270265507593264,1.651594877243042,3.6141531467437744,7041.169246854777,10344.55078125,0.027356436476111412,3451.1457598857546,118.0324935913086,361.4615478515625,206.5531598167746,479.4940414428711,199.77324263038548,7891.3757705854805,11602.08984375,0.04821842536330223,7197.825420801619,74.0455322265625,425.65631103515625,177.53294932545163,499.70184326171875,199.7278911564626
55,169.13414965986394,0.2247896368772949,2.044463872909546,3.230140209197998,8553.590950973925,12988.828125,0.06758483499288559,3618.998243944242,42.85914993286133,186.8841094970703,89.49689418635828,229.74325942993164,199.79591836734696,9598.323929687871,14612.431640625,0.07766447216272354,7629.884484000198,35.36090087890625,326.34466552734375,107.42365368051962,361.70556640625,174.76190476190476
56,169.31990929705216,-0.24969506691477178,7.112076282501221,4.270022392272949,7077.872913996373,9306.650390625,0.03287922218441963,7483.605734291223,21.941726684570312,99.5024642944336,46.725323711983826,121.4441909790039,195.6689342403628,7338.878875094354,10951.787109375,0.06722377985715866,279.427409158239,25.249109268188477,79.2074203491211,44.720429461782835,104.45652961730957,155.32879818594103
57,169.48244897959182,0.5453545358885769,1.0466103553771973,3.557462215423584,8717.703459904878,13970.7421875,0.06327492743730545,6411.853534322882,13.022821426391602,63.10368728637695,28.666845848075877,76.12650871276855,199.9092970521542,9111.674767057999,13509.931640625,0.032109297811985016,660.638332652477,15.665826797485352,220.62486267089844,58.79005771234866,236.2906894683838,199.65986394557822
58,169.5869387755102,-1.0,2.971932888031006,0.0,9255.768159355945,15456.533203125,0.16892674565315247,3640.7637715752653,13.210634231567383,36.688297271728516,22.015350913301766,49.8989315032959,199.77324263038548,9134.473159814745,13669.27734375,0.06425219774246216,7596.800302312918,22.9400634765625,241.34738159179688,74.40782387368934,264.2874450683594,199.61451247165533
59,169.77269841269842,-0.15112432667119893,3.955817699432373,2.9171457290649414,7654.938731564083,14246.3671875,0.09251009672880173,1332.334763973029,10.357318878173828,20.217239379882812,14.470535411442784,30.57455825805664,199.52380952380952,8201.053489614846,12915.615234375,0.054818253964185715,7177.191069824377,15.931668281555176,86.1037368774414,37.03749686106914,102.03540515899658,199.75056689342404
60,170.01650793650794,0.22999495361276967,1.2364379167556763,1.9750680923461914,7465.793757314005,11972.4609375,0.06908048689365387,6219.277046128308,10.4602632522583,41.016483306884766,20.713358324324734,51.476746559143066,181.859410430839,7795.869997676967,11826.03515625,0.05000712722539902,6074.919557277569,10.24968433380127,81.28524780273438,28.864305482253346,91.53493213653564,199.59183673469389
61,170.13260770975057,-1.0,6.033746242523193,0.0,8192.418228175191,15086.162109375,0.14483991265296936,1326.483613319032,6.725420951843262,13.42306900024414,9.501357244745602,20.148489952087402,55.600907029478456,8214.898643617478,12967.294921875,0.05924973636865616,6957.980175118547,10.47264289855957,60.99325942993164,25.27371411622904,71.46590232849121,48.503401360544224
62,170.26031746031745,1.0,0.0,13.54726791381836,7797.603894680001,14608.125,0.16901300847530365,329.26093710540465,128.0736846923828,253.11087036132812,180.04677670780814,381.18455505371094,182.44897959183672,7375.71967797462,13901.8359375,0.11958493292331696,4260.730490414375,436.6725769042969,979.9987182617188,654.1701351072614,1416.6712951660156,175.53287981859413
63,170.4344671201814,-0.0729063887365825,1.5498188734054565,1.3391915559768677,6844.32173267457,10344.55078125,0.022757835686206818,164.10242763641898,147.84568786621094,495.29888916015625,270.6063653487358,643.1445770263672,199.88662131519274,7543.893714554712,11619.31640625,0.02589878998696804,247.95192522760607,542.1974487304688,2332.650146484375,1124.6141374731967,2874.8475952148438,199.8639455782313
64,170.72471655328798,-0.22589929491491642,3.226060390472412,2.0371131896972656,8705.432661666915,13785.556640625,0.11519969999790192,3888.160978048444,90.8265380859375,383.82098388671875,186.71135801329567,474.64752197265625,199.5691609977324,8831.149137885066,13738.18359375,0.07836480438709259,1936.4688673879934,219.86497497558594,962.696044921875,460.0686273001492,1182.561019897461,199.79591836734696
65,170.85242630385488,0.40144128302593834,1.1070631742477417,2.5920331478118896,7608.088248501141,11472.890625,0.04518282786011696,6092.256732292511,58.32730484008789,345.49713134765625,141.95744609385812,403.82443618774414,199.75056689342404,7488.638706205669,11279.091796875,0.027104124426841736,498.97697905132264,174.51406860351562,655.9354248046875,338.33409482912214,830.4494934082031,199.81859410430837
66,170.95691609977325,-1.0,1.675747275352478,0.0,9470.993916005804,13880.302734375,0.10419319570064545,7451.333479012784,36.99409103393555,294.7013854980469,104.41364797257914,331.6954765319824,196.8027210884354,9008.711146998212,13303.212890625,0.06161711364984512,7365.650350591598,84.6024169921875,983.1089477539062,288.39797701548923,1067.7113647460938,199.8639455782313
67,171.1194557823129,-0.5197079184245832,7.969554424285889,2.518716812133789,7678.84463261801,11636.54296875,0.0697333887219429,3687.645862255605,28.321388244628906,96.39480590820312,52.24973418967669,124.71619415283203,158.2766439909297,7638.894874174286,10757.98828125,0.03016512654721737,215.25137332938323,89.44098663330078,529.3121337890625,217.58262679513604,618.7531204223633,199.52380952380952
68,171.3516553287982,0.04941129081019855,4.224305629730225,4.663461685180664,9145.50630679857,13639.130859375,0.12388484179973602,3645.9721041658436,27.948326110839844,161.62701416015625,67.21015176347525,189.5753402709961,199.6825396825397,8451.175232244486,12833.7890625,0.06393834948539734,3762.255705151725,101.74209594726562,586.00537109375,244.17496737264716,687.7474670410156,199.3877551020408
69,171.5954648526077,0.010412158949547843,5.080298900604248,5.187205791473389,9035.538394389776,13807.08984375,0.14211513102054596,7020.014059902865,33.16388702392578,225.54449462890625,86.48660092026672,258.70838165283203,183.28798185941042,9060.633907007583,13363.505859375,0.09429041296243668,7372.734018152115,65.35523986816406,548.4419555664062,189.32394344035689,613.7971954345703,198.95691609977322
70,171.82766439909298,0.24364150535625778,3.3063242435455322,5.436419486999512,9711.06327263636,13970.7421875,0.09501568973064423,6598.623624374052,21.324819564819336,305.8843994140625,80.76465579198621,327.20921897888184,198.91156462585033,9584.18379754519,14246.3671875,0.0718628317117691,7239.668709001588,50.825843811035156,847.5458984375,207.55056120537915,898.3717422485352,193.12925170068027
71,172.01342403628118,0.20869207379196258,1.4552654027938843,2.2228612899780273,9356.450267106638,13242.919921875,0.07837440073490143,8193.383222830591,9.47760009765625,87.64753723144531,28.82166385592747,97.12513732910156,113.87755102040816,9431.035908875028,13423.798828125,0.06268377602100372,8353.793059077818,14.914408683776855,206.54840087890625,55.50267798663937,221.4628095626831,147.59637188208615
72,172.22240362811792,0.1638299469493462,1.4566893577575684,2.0275046825408936,7211.088217531726,10667.548828125,0.019129808992147446,380.23612651541833,536.7484741210938,2892.69873046875,1246.0544248431231,3429.4472045898438,199.63718820861678,7216.951562631084,10146.4453125,0.022342398762702942,1262.1174256148206,243.82827758789062,1104.93115234375,519.0505367776626,1348.7594299316406,199.8639455782313
73,172.3501133786848,0.24179879198733314,1.2379271984100342,2.0275046825408936,7277.626213893944,10482.36328125,0.022235963493585587,490.08480442092156,308.3450012207031,1576.211181640625,697.1490792700399,1884.5561828613281,199.70521541950114,7920.428442264247,11158.505859375,0.04074658453464508,244.7489469293247,156.8765869140625,839.5867309570312,362.9207913179876,996.4633178710938,199.75056689342404
74,172.5474829931973,0.32797402530069103,1.7738471031188965,3.505255699157715,8255.126849715563,12312.685546875,0.0626831203699112,238.22349121368197,76.7022476196289,501.6646423339844,196.16015298299968,578.3668899536133,199.84126984126985,9423.845363906283,14082.71484375,0.08212938159704208,7166.55707704866,61.73422622680664,610.1793823242188,194.0849093240803,671.9136085510254,199.7278911564626
75,172.756462585034,0.23023638164280724,2.3774783611297607,3.7996864318847656,9000.900206667397,12639.990234375,0.06944453716278076,7149.801227548909,34.36508560180664,328.10809326171875,106.18598170937877,362.4731788635254,199.7278911564626,9481.242822034914,13574.53125,0.06257879734039307,8628.872349412153,38.78602981567383,601.3448486328125,152.72124681449577,640.1308784484863,176.71201814058958
