Index,Time(s),Cluster,Pan,SpectralCentroid(Hz),SpectralRolloff(Hz),SpectralFlatness,Pitch(Hz),TimeDelta(s),PrimaryEnergy,SecondaryEnergy,GeoMean,TotalEnergy,SustainMs
30,179.94303854875284,C1,0.07580409485964587,8989.19828567698,13957.822265625,0.14002130925655365,6858.393082455612,0.2205895691610067,18.034038543701172,85.91102600097656,39.36143740046246,103.94506454467773,118.97959183673468
31,180.082358276644,NOISE,0.05245351454419513,7000.650249135683,11864.794921875,0.0792769193649292,3624.9614860785323,0.13931972789114866,6.467945098876953,16.017194747924805,10.178326791157666,22.485139846801758,90.68027210884354
32,180.38421768707482,C1,0.006726086884544445,9859.56897289296,15353.173828125,0.10329252481460571,7174.870856016495,0.3018594104308363,33.421016693115234,342.7103271484375,107.0220891429938,376.13134384155273,134.3310657596372
33,180.6164172335601,C1,-0.02489412193694311,10008.663234139716,15034.482421875,0.1567404568195343,7254.292242672311,0.2321995464852762,25.277917861938477,222.7940673828125,75.04512066370418,248.07198524475098,167.61904761904762
34,180.84861678004535,C1,0.1362973185054292,9346.941614673411,14065.48828125,0.09151917695999146,7115.890768147235,0.23219954648524777,37.44647979736328,479.71185302734375,134.0280575586475,517.158332824707,195.01133786848075
35,181.09242630385486,NOISE,-0.20174165273406447,6927.25160740758,11214.4921875,0.10168711841106415,4188.7897901967435,0.24380952380951726,216.4473876953125,488.36993408203125,325.1252012086846,704.8173217773438,175.17006802721087
36,182.8455328798186,NOISE,-0.036101889036752426,8114.173812093526,12058.59375,0.07373976707458496,7440.566199093104,1.7531065759637272,11.291762351989746,62.20620346069336,26.50316332624601,73.4979658126831,170.52154195011337
37,183.12417233560092,C1,0.08963851103991795,10237.766876356915,15374.70703125,0.10044211149215698,7253.073513201917,0.27863945578232574,14.554632186889648,176.84536743164062,50.733808027023585,191.39999961853027,190.702947845805
38,183.28671201814058,NOISE,-0.010525412419719776,8472.529523746703,12321.298828125,0.0552593357861042,7326.820322007278,0.16253968253965922,5.93290376663208,46.02166748046875,16.523986333253916,51.95457124710083,163.46938775510202
39,183.53052154195012,NOISE,0.3691111133069426,8102.660840878418,12859.62890625,0.13135001063346863,6697.510347801609,0.24380952380954568,14.10544204711914,66.78521728515625,30.692588877773588,80.89065933227539,108.52607709750566
40,183.7859410430839,NOISE,-0.016258024072592445,9912.998318165744,15193.828125,0.21603986620903015,7239.239862956484,0.25541950113378675,18.298744201660156,176.71676635742188,56.86558628660225,195.01551055908203,171.0657596371882
41,184.01814058956916,C1,0.16199690951713666,10109.144464777473,15030.17578125,0.1130969375371933,7305.90335412276,0.23219954648524777,14.508923530578613,239.24559020996094,58.916856445201404,253.75451374053955,145.9637188208617
42,184.45931972789117,C1,0.23352358294741746,9690.669691438092,14741.630859375,0.13025759160518646,7548.346577633826,0.4411791383220134,9.624967575073242,152.91534423828125,38.36411383082659,162.5403118133545,180.24943310657596
43,184.7031292517007,NOISE,-0.029223359063551793,6835.934245373241,12291.15234375,0.11848527193069458,624.866830473718,0.24380952380951726,535.6002807617188,947.462890625,712.363243177285,1483.0631713867188,177.2108843537415
44,186.24725623582768,NOISE,0.16456773167196503,8641.05937784301,12838.095703125,0.06645925343036652,7339.738734229207,1.54412698412699,12.86000919342041,159.52401733398438,45.29327024499772,172.38402652740479,97.3922902494331
45,186.46784580498866,NOISE,-0.02328207544998799,8119.917220166043,13389.345703125,0.10562855005264282,6496.986062180314,0.22058956916097827,12.269527435302734,95.08714294433594,34.156614426785374,107.35667037963867,160.20408163265307
46,186.71165532879817,C1,0.05440036129622539,9988.323423446982,14931.123046875,0.08796560764312744,7790.3473195889765,0.24380952380951726,9.744009017944336,144.2144775390625,37.48635978137589,153.95848655700684,143.33333333333334
47,186.8974149659864,NOISE,-0.0030445296958613445,7574.738407099481,10969.013671875,0.03373926877975464,3678.6152775405094,0.18575963718822663,6.323311805725098,30.608505249023438,13.912121426897787,36.931817054748535,117.73242630385488
48,187.16444444444446,NOISE,0.1867611620279985,10416.526190887793,16210.1953125,0.12020639330148697,8126.976112853565,0.26702947845805625,15.85805606842041,309.47113037109375,70.0543398868496,325.32918643951416,94.46712018140589
49,187.3966439909297,NOISE,-0.13434145512055956,9864.122502828219,16136.982421875,0.24067576229572296,6948.537208171921,0.23219954648524777,29.698829650878906,238.75433349609375,84.20643846470185,268.45316314697266,159.0702947845805
50,187.64045351473922,C1,0.010454007119459697,10810.77550042673,15572.8125,0.07001002132892609,7378.801538809967,0.24380952380951726,16.626590728759766,380.60186767578125,79.54942793286948,397.228458404541,162.72108843537413
51,187.8378231292517,C1,-0.0036713345590854533,9789.915612954906,14466.005859375,0.11428330093622208,7661.751534428145,0.1973696145124677,15.301824569702148,166.04232788085938,50.4058585124574,181.34415245056152,176.39455782312925
52,188.0584126984127,C1,0.1114910119597735,10075.807653979038,15064.62890625,0.0854477509856224,7508.127717498975,0.2205895691610067,19.706443786621094,393.15789794921875,88.02127024306337,412.86434173583984,165.46485260770973
53,188.29061224489797,NOISE,-0.1586959371208532,7962.086841077151,13100.80078125,0.13735440373420715,657.3758291833047,0.2321995464852762,81.8823471069336,138.87881469726562,106.63828257638536,220.76116180419922,147.34693877551018
54,190.02049886621316,NOISE,-0.10721661110367138,7876.045614587473,12342.83203125,0.08428110182285309,7155.433617944534,1.7298866213151882,6.354550361633301,29.556529998779297,13.704687460586925,35.9110803604126,121.31519274376417
55,190.51972789115646,NOISE,-0.47791990157747677,9062.468966477858,14280.8203125,0.10375002771615982,7513.580413560939,0.499229024943304,5.365133285522461,35.41956329345703,13.785161514628543,40.78469657897949,164.9206349206349
56,190.7519274376417,C1,0.1539481721833693,9240.208905117843,13957.822265625,0.108914315700531,7285.873839187391,0.23219954648524777,10.548255920410156,141.15643310546875,38.58696905962868,151.7046890258789,141.13378684807256
57,190.984126984127,C1,-0.06616491188402682,9297.60018499512,14862.216796875,0.10329103469848633,6905.988417179531,0.2321995464852762,8.187568664550781,74.1993408203125,24.647762531936124,82.38690948486328,177.2562358276644
58,191.2279365079365,NOISE,0.06301134851335904,11563.40852248709,16012.08984375,0.07277188450098038,7312.611820651734,0.24380952380951726,7.067372798919678,270.7730712890625,43.74533390783821,277.8404440879822,162.6530612244898
59,191.4136961451247,C1,-0.011627267308852829,10296.351943447746,14806.23046875,0.1294206976890564,7210.780423917958,0.1857596371881982,12.76130485534668,191.78765869140625,49.471818038699716,204.54896354675293,158.3673469387755
60,191.77360544217686,NOISE,0.05107806030634132,8591.77618937702,13040.5078125,0.13669061660766602,7734.5665817370855,0.35990929705215535,7.263107776641846,39.694915771484375,16.979648153981614,46.95802354812622,85.94104308390023
61,192.78367346938776,NOISE,-0.14795785424364186,9810.711879320306,14797.6171875,0.15231069922447205,7353.390193364181,1.010068027210906,49.393028259277344,482.90606689453125,154.44155207941307,532.2990951538086,196.75736961451247
62,193.64281179138322,NOISE,-0.11070262032694007,8747.105025545066,12894.08203125,0.09915009886026382,7679.199488065873,0.8591383219954594,35.73981475830078,238.811279296875,92.3854473619257,274.5510940551758,140.86167800453515
63,194.56,C1,0.10098159386654139,9278.523594567847,13656.357421875,0.11177420616149902,7002.577689214816,0.9171882086167784,42.74126434326172,392.28997802734375,129.48733393687212,435.03124237060547,195.05668934240364
64,194.780589569161,C1,0.14161682982055646,9646.251768207521,14298.046875,0.06696073710918427,7308.897229696731,0.2205895691610067,23.492006301879883,664.3050537109375,124.92341056882812,687.7970600128174,183.65079365079364
65,195.45396825396824,NOISE,0.05227802306180126,8079.960059434673,13225.693359375,0.16384531557559967,1289.7139563071185,0.6733786848072327,326.2908935546875,598.4171142578125,441.8801363827063,924.7080078125,175.51020408163265
66,196.58013605442176,C1,0.06158909399082616,9863.568541096729,14711.484375,0.08471312373876572,7039.3913294950635,1.1261678004535156,34.42267990112305,523.2650146484375,134.2094784383712,557.6876945495605,199.2517006802721
67,197.2302947845805,NOISE,-0.23861671060421724,7999.968470444806,12200.712890625,0.09899168461561203,830.8124173232279,0.6501587301587506,56.280052185058594,191.15402221679688,103.72154234171983,247.43407440185547,158.73015873015873
68,198.13587301587302,C1,0.06996989622295754,9823.521172702298,14642.578125,0.13776881992816925,7212.854455040396,0.9055782312925089,44.410987854003906,559.185791015625,157.58804958792558,603.5967788696289,187.55102040816325
69,198.36807256235826,C1,0.2192004099005864,10119.706250004354,15051.708984375,0.06729248911142349,7474.4155934992405,0.23219954648524777,25.719234466552734,663.750732421875,130.656652010161,689.4699668884277,199.27437641723355
70,199.04145124716553,NOISE,0.13741406800838113,6909.783971673428,12136.11328125,0.10075688362121582,499.0180274950433,0.6733786848072612,434.7174072265625,651.2153930664062,532.0664124147049,1085.9328002929688,184.85260770975057
71,200.3649886621315,NOISE,-0.08216480269752781,9097.545271193616,13746.796875,0.12097978591918945,4035.2135157552193,1.3235374149659833,52.58993911743164,316.7822265625,129.0719102221948,369.37216567993164,198.50340136054422
72,200.78294784580498,NOISE,-0.3530133728991923,8506.6139244095,12652.91015625,0.1026020273566246,7933.657195793523,0.4179591836734744,15.829049110412598,103.86097717285156,40.54652276489945,119.69002628326416,133.33333333333334
73,201.70013605442176,C1,0.05042080618780022,9049.997115237386,13471.171875,0.10960917174816132,7228.576568852257,0.9171882086167784,49.82754135131836,536.6683959960938,163.52634862137984,586.4959373474121,191.04308390022675
74,201.94394557823128,C1,0.2480376587933609,9893.317476349868,14814.84375,0.06358852982521057,7385.139543952375,0.24380952380951726,24.582197189331055,633.30615234375,124.77201897112427,657.888349533081,196.03174603174602
75,202.15292517006802,C1,-0.062478718244820854,9480.950471817752,14160.234375,0.12630529701709747,8352.231346971057,0.2089795918367372,36.124168395996094,318.909912109375,107.33291838104178,355.0340805053711,193.76417233560093
76,202.59410430839003,NOISE,0.1016122423458398,7084.682829729364,12049.98046875,0.11313603818416595,655.5827021479756,0.4411791383220134,455.81011962890625,628.5942993164062,535.2752962443341,1084.4044189453125,173.40136054421768
77,204.25433106575963,NOISE,-0.7178895800563441,8377.372656687596,11619.31640625,0.035353366285562515,1322.4102007994998,1.6602267573695997,15.209855079650879,210.9407501220703,56.642547963077526,226.1506052017212,75.60090702947845
78,223.94485260770975,NOISE,-0.004332475079973608,7305.315592930133,12420.3515625,0.07388926297426224,560.5311233702485,19.69052154195012,57.9910888671875,164.15611267089844,97.56839507745383,222.14720153808594,156.25850340136054
79,225.73278911564626,NOISE,0.0335772549784424,6297.840494125219,10163.671875,0.0536770224571228,393.5877685366617,1.7879365079365073,270.10992431640625,520.5670776367188,374.9804447462119,790.677001953125,175.8503401360544
80,227.48589569160998,C0,-0.03514498755615507,6591.129771442165,9603.80859375,0.06040041521191597,4520.938292384062,1.7531065759637272,17.735610961914062,66.963134765625,34.46203863664115,84.69874572753906,141.156462585034
81,229.28544217687076,NOISE,0.058338659895442686,5812.033815473244,9720.087890625,0.042783066630363464,4259.87850070084,1.7995464852607768,279.0773010253906,484.9896240234375,367.8988927650909,764.0669250488281,172.58503401360545
82,231.05015873015873,C0,0.008520227184321034,6406.417647409392,9603.80859375,0.042809389531612396,5847.122084419705,1.7647165532879683,17.417449951171875,56.15328598022461,31.273743750219662,73.57073593139648,129.97732426303855
83,232.83809523809524,NOISE,0.07519032814696382,6879.794903762391,10538.349609375,0.08043771982192993,662.767491110348,1.7879365079365073,107.07624816894531,250.30349731445312,163.7118181317321,357.37974548339844,153.9002267573696
84,234.61442176870747,C0,0.013590024067418898,5962.972482404486,8664.9609375,0.031001204624772072,3662.696493432871,1.7763265306122378,15.891670227050781,43.305198669433594,26.23341259484852,59.196868896484375,121.42857142857143
85,235.76380952380953,C1,0.16297875218076324,8769.072982629743,13686.50390625,0.08057013899087906,7153.5843988818715,1.1493877551020546,27.603193283081055,202.3642578125,74.7388769114554,229.96745109558105,199.34240362811792
86,236.41396825396825,NOISE,0.14276349132162605,6197.038828361159,10667.548828125,0.059534598141908646,658.8457045980144,0.6501587301587222,276.0196228027344,345.72967529296875,308.9145101254991,621.7492980957031,173.6734693877551
87,238.16707482993198,C0,-0.07859302810622994,7130.520835683766,10973.3203125,0.06802180409431458,6320.1748030669305,1.7531065759637272,23.65336036682129,110.51009368896484,51.126657138876865,134.16345405578613,145.35147392290247
88,239.9201814058957,NOISE,0.08082435066081131,5873.238126136368,9181.7578125,0.05883519724011421,648.3837100366197,1.7531065759637272,19.415470123291016,31.556041717529297,24.752280403551,50.97151184082031,148.88888888888889
89,241.68489795918367,C0,-0.12075561835888694,6505.726471491522,9478.916015625,0.042610619217157364,4027.352871419462,1.7647165532879683,27.47283363342285,92.85101318359375,50.50624157356814,120.3238468170166,140.7482993197279
90,243.44961451247167,NOISE,0.07422696160582676,7045.141896260864,11033.61328125,0.0993700921535492,2005.0634611559763,1.7647165532879967,40.05486297607422,127.03311157226562,71.33227794940694,167.08797454833984,156.6893424036281
91,245.2259410430839,C0,-0.05566389909309625,7089.060031821327,10658.935546875,0.07844327390193939,5798.218491555096,1.7763265306122378,30.961185455322266,120.3433609008789,61.04074962816963,151.30454635620117,145.28344671201816
92,247.00226757369614,NOISE,0.03210751851899998,7581.200544441492,12683.056640625,0.118131622672081,4380.64027038654,1.7763265306122378,124.68714141845703,367.56243896484375,214.08014809253672,492.2495803833008,174.35374149659862
93,248.67410430839,NOISE,-0.06298669656375797,5677.38611862681,8346.26953125,0.016999665647745132,3896.616044457315,1.6718367346938692,29.72939682006836,56.21800994873047,40.881872831370615,85.94740676879883,69.97732426303854
94,252.29641723356008,NOISE,0.06180346368386564,6048.603585936391,8794.16015625,0.026264581829309464,4906.479666845808,3.622312925170064,136.35049438476562,368.5489196777344,224.16919369759609,504.8994140625,172.26757369614512
95,253.39936507936508,C1,0.1897000508605337,9544.232553651938,14345.419921875,0.08414306491613388,7277.469927641592,1.102947845805005,29.443763732910156,412.14959716796875,110.16004430658046,441.5933609008789,177.36961451247166
96,253.60834467120182,C1,0.06817940029124307,9167.202383302574,13738.18359375,0.12044923007488251,7280.686493178845,0.2089795918367372,15.770790100097656,147.40789794921875,48.215547468153304,163.1786880493164,133.99092970521542
97,253.8289342403628,C1,0.14216415964337195,9527.877719185719,14220.52734375,0.09469161182641983,7378.685592927095,0.22058956916097827,17.3183536529541,262.7689208984375,67.45906240916977,280.0872745513916,132.94784580498867
98,254.0263038548753,NOISE,-0.7339915305482968,9046.26252692987,15387.626953125,0.12541954219341278,7497.816131130075,0.19736961451249613,4.273774147033691,26.00501251220703,10.54227443049924,30.278786659240723,125.78231292517006
99,256.6965986394558,NOISE,0.06520797442588178,8063.754246456219,11696.8359375,0.07120329141616821,6913.524137882983,2.670294784580477,25.447181701660156,188.1646728515625,69.19725875991874,213.61185455322266,196.07709750566892
100,256.9404081632653,C1,0.24208702562820658,8975.474078174568,13608.984375,0.07796459645032883,7346.715031878646,0.24380952380954568,22.826980590820312,239.6399688720703,73.96118521378314,262.4669494628906,194.85260770975057
101,257.61378684807255,NOISE,0.0669313791351223,7869.277606738804,12316.9921875,0.10356122255325317,3879.2442469683588,0.6733786848072327,48.66791534423828,226.28961181640625,104.94304965628454,274.95752716064453,158.25396825396825
102,259.3668934240363,C0,-0.09972154609983686,6887.190266926327,10891.494140625,0.07101698964834213,5421.817338320749,1.7531065759637272,15.859356880187988,57.108421325683594,30.09489715330748,72.96777820587158,123.65079365079364
103,261.166439909297,NOISE,-0.0044915691536705675,7399.962421788991,11257.55859375,0.07816209644079208,1941.0656408247942,1.7995464852607483,85.36927032470703,309.10223388671875,162.44331984617315,394.4715042114258,170.22675736961452
104,262.884716553288,NOISE,-0.481094888613751,5604.298458514125,7708.88671875,0.023122530430555344,4454.731647984288,1.7182766439909756,9.873824119567871,18.788986206054688,13.620541295542216,28.66281032562256,108.45804988662132
105,262.98920634920637,NOISE,-1.0,6515.6134916554975,9134.384765625,0.012672466225922108,488.5326769452204,0.1044897959183686,162.46376037597656,870.887451171875,376.1484416844399,1033.3512115478516,199.77324263038548
106,264.6726530612245,NOISE,0.08839176673528822,7666.863241802397,12321.298828125,0.10081686824560165,966.7718574280594,1.6834467120181102,38.436058044433594,125.2080078125,69.37220088702063,163.6440658569336,159.1156462585034
107,266.41414965986394,C0,-0.020757945397781332,6902.7875390986865,9922.5,0.06435141712427139,5629.33312790006,1.7414965986394577,5.769229888916016,32.9743537902832,13.792629461222866,38.74358367919922,108.0498866213152
108,267.2152380952381,NOISE,-0.5281641336854579,8102.904915296158,10848.427734375,0.020583990961313248,7385.284727630538,0.8010884353741403,13.467650413513184,171.4750213623047,48.05585960481016,184.94267177581787,190.06802721088437
109,267.31972789115645,NOISE,1.0,8649.906082091129,12743.349609375,0.08334554731845856,7200.680270590029,0.1044897959183686,29.57953453063965,328.24188232421875,98.53548646356491,357.8214168548584,182.13151927437644
110,267.5287074829932,C1,0.1928826562806981,9371.862318199437,13621.904296875,0.067919060587883,7600.598329550141,0.2089795918367372,12.754667282104492,215.06668090820312,52.37464996017315,227.82134819030762,144.19501133786846
111,268.1904761904762,NOISE,-0.029177964765944964,7964.396133211825,11606.396484375,0.08496728539466858,6445.8564902144735,0.6617687074830201,37.861183166503906,270.56170654296875,101.21159187200455,308.42288970947266,162.26757369614512
112,269.93197278911566,NOISE,0.3096037576672241,6353.482817911914,9155.91796875,0.03311138227581978,4611.472590456972,1.7414965986394577,5.876996994018555,17.108985900878906,10.027435300722273,22.98598289489746,117.48299319727892
113,270.84916099773244,C1,0.10698881498710246,9526.362348109038,14056.875,0.10554711520671844,7447.461484562703,0.9171882086167784,22.199983596801758,356.2613525390625,88.93253725460438,378.46133613586426,175.19274376417235
114,271.2787301587302,NOISE,-0.03789437599424896,9115.473924544762,13940.595703125,0.1677747219800949,7698.966859941997,0.4295691609977439,11.65611457824707,73.22618865966797,29.215284444027343,84.88230323791504,171.26984126984127
115,271.71990929705214,NOISE,0.04015737841982187,7538.0748100994515,11662.3828125,0.09818538278341293,4062.039900911855,0.44117913832195654,87.88188934326172,414.4268493652344,190.84185734998525,502.3087387084961,170.4308390022676
116,273.42657596371885,C0,-0.3001621862575014,6651.046629248602,10469.443359375,0.050320159643888474,3878.045902046656,1.706666666666706,12.283855438232422,20.68498992919922,15.940245482161707,32.96884536743164,109.52380952380952
117,273.5310657596372,NOISE,-0.648545293130451,6371.587370509526,8488.388671875,0.01156051829457283,1540.2663121476307,0.1044897959183686,95.01822662353516,578.8992919921875,234.53354582813463,673.9175186157227,199.88662131519274
118,275.1912925170068,NOISE,-0.03224570483525026,7970.962110195593,11520.263671875,0.10008297115564346,3744.10712992741,1.6602267573695713,25.046703338623047,130.93309020996094,57.26641483188956,155.97979354858398,151.56462585034015
119,276.96761904761905,C0,-0.06709011041196723,6958.450205342924,10697.6953125,0.05191716551780701,5592.682784449851,1.7763265306122662,41.14691925048828,177.32647705078125,85.41919124050554,218.47339630126953,159.70521541950114
120,278.7091156462585,C0,0.03793841960675369,6740.290948482163,10770.908203125,0.07253485172986984,5636.449168990696,1.7414965986394577,49.30708312988281,156.3289031982422,87.79591235131127,205.635986328125,160.2721088435374
121,280.4738321995465,C0,-0.040938350234604924,7371.443864920259,11317.8515625,0.11176589876413345,5847.496260978315,1.7647165532879967,8.064041137695312,47.63950729370117,19.600177208279064,55.703548431396484,120.77097505668934
122,284.66503401360546,NOISE,-0.01856380288434677,6358.06221066033,11025.0,0.11119750887155533,530.0769222595771,4.191201814058957,330.6231994628906,501.227783203125,407.0841845887768,831.8509826660156,172.26757369614512
123,289.66893424036283,NOISE,-0.0700484911341259,7255.228567503694,11938.0078125,0.13087336719036102,1518.4928166407242,5.0039002267573665,88.41551971435547,178.2969512939453,125.5556355252097,266.7124710083008,146.62131519274377
