Index,Time(s),Pan,L_Energy,R_Energy,L_SpectralCentroid(Hz),L_SpectralRolloff(Hz),L_SpectralFlatness,L_Pitch(Hz),L_PrimaryEnergy,L_SecondaryEnergy,L_GeoMean,L_TotalEnergy,L_SustainMs,R_SpectralCentroid(Hz),R_SpectralRolloff(Hz),R_SpectralFlatness,R_Pitch(Hz),R_PrimaryEnergy,R_SecondaryEnergy,R_GeoMean,R_TotalEnergy,R_SustainMs
1,0.9683673469387755,0.408715122287289,0.104766845703125,0.249603271484375,10322.043943842898,15602.958984375,0.13596126437187195,667.4165433904875,55.98197555541992,364.31378173828125,142.81108228626744,420.2957572937012,123.33333333333334,10500.598839206035,15887.197265625,0.10906858742237091,7213.644199697594,111.33013153076172,1131.9656982421875,354.9956197949677,1243.2958297729492,106.62131519274377
2,1.1766666666666667,1.0,0.0,0.0938720703125,10477.01607722755,15258.427734375,0.09928135573863983,8217.758587354816,5.774169921875,78.59728240966797,21.303381516346644,84.37145233154297,72.5170068027211,10495.631921796496,15796.7578125,0.09391088038682938,8215.339934403639,14.355329513549805,235.89987182617188,58.192958270471706,250.25520133972168,53.80952380952381
3,1.4132879818594104,0.4940156114483955,0.089019775390625,0.262847900390625,10344.724803891178,15607.265625,0.1585051268339157,660.8774883827507,57.71788024902344,340.35595703125,140.15928213989773,398.07383728027344,134.58049886621316,10543.93881025221,16016.396484375,0.1335982382297516,7191.859315508974,120.3531494140625,1097.405517578125,363.42290822799913,1217.7586669921875,116.98412698412699
4,1.6312018140589568,1.0,0.0,0.1021728515625,10482.299306584186,15159.375,0.1056738868355751,6808.562556594971,6.762935638427734,87.17106628417969,24.280286464805663,93.93400192260742,67.2562358276644,10584.211720762058,15611.572265625,0.09318089485168457,7502.101772720081,14.230508804321289,276.6708679199219,62.7468502941276,290.90137672424316,57.57369614512472
5,1.870907029478458,0.5051527752666787,0.083526611328125,0.254058837890625,10552.018971787877,15702.01171875,0.1706303060054779,6400.984941981665,39.23213195800781,312.7186584472656,110.7638012797245,351.95079040527344,112.67573696145125,10636.938772532661,16016.396484375,0.135543555021286,7382.431612264522,86.8596420288086,975.074951171875,291.0234719228796,1061.9345932006836,102.87981859410431
6,2.076349206349206,1.0,0.0,0.128936767578125,10606.445271267225,15335.947265625,0.1097637191414833,7384.791232887151,6.108342170715332,101.75787353515625,24.931343929221157,107.86621570587158,59.70521541950114,10492.855193102956,15753.69140625,0.09801509976387024,7580.52032987922,15.770204544067383,319.63555908203125,70.99801508690906,335.40576362609863,47.36961451247165
7,2.3200453514739228,0.5366365544301487,0.077484130859375,0.2569580078125,10457.787094999747,15637.412109375,0.14574946463108063,6378.890798984893,39.95577621459961,286.6868896484375,107.0270863214195,326.6426658630371,113.24263038548753,10562.09028023757,15990.556640625,0.11708340793848038,7667.861002133461,78.21464538574219,906.6138916015625,266.2902251931225,984.8285369873047,104.92063492063491
8,2.529047619047619,1.0,0.0,0.1016845703125,10361.686299166884,15146.455078125,0.11766058206558228,7158.303481045168,8.934510231018066,88.58370208740234,28.13275657665549,97.51821231842041,67.43764172335601,10451.774296531368,15762.3046875,0.11080487817525864,7825.02953004655,16.131919860839844,273.51312255859375,66.42508392168806,289.6450424194336,45.89569160997732
9,2.763514739229025,0.46045025859446304,0.108245849609375,0.292999267578125,10380.93238943304,15633.10546875,0.18171362578868866,6325.36775119718,54.402183532714844,326.2178039550781,133.21771970125954,380.61998748779297,107.41496598639456,10659.455877464792,16158.515625,0.14433005452156067,7475.533507200975,87.97529602050781,1003.0982055664062,297.06541631826616,1091.073501586914,98.54875283446712
10,2.9753514739229026,1.0,0.0,0.110443115234375,10358.822511467219,14974.189453125,0.12203283607959747,7276.460337681728,7.305039405822754,80.60335540771484,24.265421642635708,87.9083948135376,71.6780045351474,10326.07647778848,15391.93359375,0.10948826372623444,7645.6830105581685,17.241350173950195,266.4241638183594,67.77545502019301,283.66551399230957,58.79818594104309
